,train,val,test
histai_1282_slide_H&E_0,True,False,False
histai_0234_slide_H&E_0,True,False,False
histai_0956_slide_H&E_0,True,False,False
histai_0668_slide_H&E_0,True,False,False
histai_0319_slide_H&E_0,True,False,False
histai_1049_slide_H&E_0,True,False,False
histai_0361_slide_H&E_0,True,False,False
histai_0537_slide_H&E_0,True,False,False
histai_1384_slide_H&E_0,True,False,False
histai_0823_slide_H&E_0,True,False,False
histai_0408_slide_H&E_0,True,False,False
126751,True,False,False
128423,True,False,False
histai_1000_slide_H&E_0,True,False,False
histai_0951_slide_H&E_0,True,False,False
histai_0301_slide_H&E_0,True,False,False
histai_1324_slide_H&E_0,True,False,False
histai_0598_slide_H&E_0,True,False,False
histai_1098_slide_H&E_0,True,False,False
histai_0718_slide_H&E_0,True,False,False
histai_1567_slide_H&E_0,True,False,False
histai_0811_slide_H&E_0,True,False,False
histai_0184_slide_H&E_0,True,False,False
histai_1522_slide_H&E_0,True,False,False
histai_0335_slide_H&E_0,True,False,False
histai_1552_slide_H&E_0,True,False,False
histai_0268_slide_H&E_0,True,False,False
histai_0741_slide_H&E_0,True,False,False
histai_0336_slide_H&E_0,True,False,False
histai_1565_slide_H&E_0,True,False,False
histai_0513_slide_H&E_0,True,False,False
histai_0250_slide_H&E_0,True,False,False
histai_0704_slide_H&E_0,True,False,False
histai_0266_slide_H&E_0,True,False,False
histai_0600_slide_H&E_0,True,False,False
histai_1386_slide_H&E_0,True,False,False
histai_1120_slide_H&E_0,True,False,False
histai_0931_slide_H&E_0,True,False,False
histai_0803_slide_H&E_0,True,False,False
histai_1174_slide_H&E_0,True,False,False
histai_0204_slide_H&E_0,True,False,False
histai_0433_slide_H&E_0,True,False,False
histai_1410_slide_H&E_0,True,False,False
histai_0972_slide_H&E_0,True,False,False
histai_0881_slide_H&E_0,True,False,False
histai_1004_slide_H&E_0,True,False,False
histai_0342_slide_H&E_0,True,False,False
histai_1301_slide_H&E_0,True,False,False
histai_0862_slide_H&E_0,True,False,False
histai_1192_slide_H&E_0,True,False,False
histai_0358_slide_H&E_0,True,False,False
histai_0734_slide_H&E_0,True,False,False
histai_1095_slide_H&E_0,True,False,False
histai_0678_slide_H&E_0,True,False,False
histai_0754_slide_H&E_0,True,False,False
histai_0884_slide_H&E_0,True,False,False
histai_0943_slide_H&E_0,True,False,False
histai_0772_slide_H&E_0,True,False,False
histai_1507_slide_H&E_0,True,False,False
histai_0565_slide_H&E_0,True,False,False
histai_0662_slide_H&E_0,True,False,False
histai_0306_slide_H&E_0,True,False,False
histai_1252_slide_H&E_0,True,False,False
histai_0434_slide_H&E_0,True,False,False
histai_0856_slide_H&E_0,True,False,False
histai_0339_slide_H&E_0,True,False,False
histai_0480_slide_H&E_0,True,False,False
histai_0901_slide_H&E_0,True,False,False
histai_0670_slide_H&E_0,True,False,False
histai_1454_slide_H&E_0,True,False,False
histai_1269_slide_H&E_0,True,False,False
histai_1261_slide_H&E_0,True,False,False
histai_1017_slide_H&E_0,True,False,False
histai_1498_slide_H&E_0,True,False,False
histai_0983_slide_H&E_0,True,False,False
histai_1347_slide_H&E_0,True,False,False
histai_0040_slide_H&E_0,True,False,False
histai_0594_slide_H&E_0,True,False,False
histai_1189_slide_H&E_0,True,False,False
histai_0218_slide_H&E_0,True,False,False
histai_1201_slide_H&E_0,True,False,False
histai_0799_slide_H&E_0,True,False,False
histai_0699_slide_H&E_0,True,False,False
histai_1247_slide_H&E_0,True,False,False
histai_1308_slide_H&E_0,True,False,False
histai_0385_slide_H&E_0,True,False,False
histai_1149_slide_H&E_0,True,False,False
histai_0922_slide_H&E_0,True,False,False
histai_1007_slide_H&E_0,True,False,False
histai_1450_slide_H&E_0,True,False,False
histai_1058_slide_H&E_0,True,False,False
histai_1088_slide_H&E_0,True,False,False
histai_1430_slide_H&E_0,True,False,False
histai_0940_slide_H&E_0,True,False,False
histai_0837_slide_H&E_0,True,False,False
histai_1412_slide_H&E_0,True,False,False
histai_1428_slide_H&E_0,True,False,False
histai_0365_slide_H&E_0,True,False,False
histai_0835_slide_H&E_0,True,False,False
histai_0601_slide_H&E_0,True,False,False
histai_0540_slide_H&E_0,True,False,False
histai_1039_slide_H&E_0,True,False,False
histai_1473_slide_H&E_0,True,False,False
histai_0789_slide_H&E_0,True,False,False
histai_1161_slide_H&E_0,True,False,False
histai_0167_slide_H&E_0,True,False,False
histai_0846_slide_H&E_0,True,False,False
histai_0619_slide_H&E_0,True,False,False
histai_0820_slide_H&E_0,True,False,False
histai_0258_slide_H&E_0,True,False,False
histai_0211_slide_H&E_0,True,False,False
histai_0448_slide_H&E_0,True,False,False
histai_1124_slide_H&E_0,True,False,False
histai_0812_slide_H&E_0,True,False,False
histai_0132_slide_H&E_0,True,False,False
histai_1145_slide_H&E_0,True,False,False
histai_0293_slide_H&E_0,True,False,False
histai_0552_slide_H&E_0,True,False,False
histai_0719_slide_H&E_0,True,False,False
histai_0677_slide_H&E_0,True,False,False
histai_0149_slide_H&E_0,True,False,False
histai_1391_slide_H&E_0,True,False,False
histai_0021_slide_H&E_0,True,False,False
histai_1141_slide_H&E_0,True,False,False
histai_0410_slide_H&E_0,True,False,False
histai_1461_slide_H&E_0,True,False,False
histai_1338_slide_H&E_0,True,False,False
histai_0421_slide_H&E_0,True,False,False
histai_0858_slide_H&E_0,True,False,False
154144,True,False,False
124806,True,False,False
108129-1,True,False,False
AP_494_OT_1808_14-2785_MxBr_91_HE,True,False,False
118925,True,False,False
149973,True,False,False
137484,True,False,False
145917,True,False,False
TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA,True,False,False
119287,True,False,False
TCGA-BH-A0BC-01Z-00-DX1.7A91831D-9625-49FC-B783-C633F80F898C,True,False,False
TCGA-BH-A18S-01Z-00-DX1.B36FC684-0010-4ABB-9E25-303C8DF1C4E2,True,False,False
136370,True,False,False
TCGA-A2-A0YD-01Z-00-DX1.B81FF541-F154-4C49-950B-B6CB723369E2,True,False,False
TCGA-A7-A3IZ-01Z-00-DX1.7437130B-DF49-40C8-ABCD-FF9364B9B1B0,True,False,False
109356,True,False,False
TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001,True,False,False
116736,True,False,False
TCGA-BH-A0EI-01Z-00-DX1.929E126A-C9F8-4240-BF00-B6C4A57B7FF6,True,False,False
126212,True,False,False
TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F,True,False,False
TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F,True,False,False
135242,True,False,False
TCGA-AC-A2FG-01Z-00-DX1.0F13DE40-9F7A-42C6-AB3D-02E8521B690A,True,False,False
TCGA-A2-A4S2-01Z-00-DX1.D779B63B-8817-43F1-A8F4-236C82DB78F8,True,False,False
TCGA-BH-A28Q-01Z-00-DX1.C6D1CA93-6B2A-4722-9270-5D56592D833D,True,False,False
TCGA-B6-A1KI-01Z-00-DX1.EFAA08A8-02EC-4A9B-AC6B-79BF2DC5A2AA,True,False,False
TCGA-BH-A0H0-01Z-00-DX1.B3B394DD-1F4E-42CA-BB51-C002E423B3D0,True,False,False
TCGA-D8-A1Y0-01Z-00-DX2.7C25E941-12A6-46CE-B1A5-488D08E35684,True,False,False
136829-2,True,False,False
TCGA-AR-A1AL-01Z-00-DX1.0970370F-6D4B-449A-AF33-76355DD99F91,True,False,False
TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6,True,False,False
TCGA-BH-A0B0-01Z-00-DX1.316D35DB-7F13-4AE5-82A7-5716D2519669,True,False,False
TCGA-BH-A0HW-01Z-00-DX1.44DCCE00-133F-4469-A4DA-5057C011B4AC,True,False,False
TCGA-BH-A0B8-01Z-00-DX1.380ABAE9-EA83-4E9B-BFB2-6476A86C1ADD,True,False,False
137971,True,False,False
TCGA-D8-A1J9-01Z-00-DX1.F81FA9EF-8129-4E17-A9AD-2B850782CC18,True,False,False
TCGA-BH-A0W4-01Z-00-DX1.23E017DC-15CB-4838-AC91-CFB11B932AB0,True,False,False
149635,True,False,False
133738_PK,True,False,False
TCGA-A2-A1G4-01Z-00-DX1.0274DF5B-5920-419A-B778-2F04D9C602F2,True,False,False
TCGA-A7-A0CH-01Z-00-DX2.81DDF423-FCA8-46CA-83A4-2E80B611844D,True,False,False
TCGA-AC-A3TM-01Z-00-DX1.4421EE37-A2CC-4638-AC44-9C26CB09FDC1,True,False,False
TCGA-D8-A1XB-01Z-00-DX2.B262C269-F22B-4306-8195-079C0874EF8E,True,False,False
TCGA-Z7-A8R5-01Z-00-DX1.3BDB407F-514C-4131-B058-FA1E69154276,True,False,False
TCGA-BH-A1FB-01Z-00-DX1.9D778D1A-07F6-450D-B7AA-0E17B4D0A88C,True,False,False
131309,True,False,False
147414,True,False,False
141758,True,False,False
TCGA-A2-A0ES-01Z-00-DX1.5652EE30-48C1-4EC1-AD77-8C72DFCB9A97,True,False,False
TCGA-D8-A4Z1-01Z-00-DX1.D39D38B5-FC9F-4298-8720-016407DC6591,True,False,False
137092,True,False,False
TCGA-BH-A0E9-01Z-00-DX1.5FC4A5E1-3984-4869-9FFB-C0C7F9EAF5FE,True,False,False
TCGA-AR-A255-01Z-00-DX1.E67C081D-50C9-451C-814B-F097B2671300,True,False,False
TCGA-D8-A146-01Z-00-DX1.D93FB315-E5D7-49BA-8380-38B16B70361B,True,False,False
132208,True,False,False
TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B,True,False,False
133677-2,True,False,False
TCGA-LL-A6FP-01Z-00-DX1.6261398A-7288-4924-BBE2-FC1949256E40,True,False,False
TCGA-D8-A27V-01Z-00-DX1.F937C53B-0B55-4271-843E-2C28F72CF28E,True,False,False
TCGA-BH-A0DS-01Z-00-DX1.38E82A1F-21B9-4B97-A304-15B886EA68A0,True,False,False
TCGA-A2-A0CS-01Z-00-DX1.3986B545-63E8-4727-BCC1-701DE947D1FB,True,False,False
TCGA-OL-A66L-01Z-00-DX1.E01BA275-57A5-49DF-9376-1AD0BDFFF7E2,True,False,False
TCGA-D8-A27K-01Z-00-DX1.25AF7928-046B-45BF-BAD6-F34156203F5A,True,False,False
107047,True,False,False
TCGA-AC-A3EH-01Z-00-DX1.30160436-4DE9-4F99-87E2-214E3CA47289,True,False,False
115888-1,True,False,False
TCGA-E9-A227-01Z-00-DX1.823062BF-3444-489B-AF91-AAD4ECAA1DC7,True,False,False
124729,True,False,False
124729_2,True,False,False
B25-150401,True,False,False
B25-151249,True,False,False
TCGA-OK-A5Q2-01Z-00-DX4.83B45D6C-E350-4436-812F-4155D9F7D331,True,False,False
TCGA-A2-A0SU-01Z-00-DX1.22420EE2-4FEB-42F3-9547-4739F0F73D50,True,False,False
TCGA-OL-A5RZ-01Z-00-DX1.6394C05E-1C34-4F4B-8859-F5E961E7EFF9,True,False,False
TCGA-AR-A1AO-01Z-00-DX1.244DEE5B-0896-452F-A14D-E290260A9D8F,True,False,False
115893-1,True,False,False
TCGA-E2-A1BD-01Z-00-DX1.A2AFF7AD-ED47-43E4-87FE-62882BAEB8DA,True,False,False
149567-2,True,False,False
TCGA-BH-A0AW-01Z-00-DX1.9D50A0D2-B103-411C-831E-8520C3D50173,True,False,False
131791,True,False,False
TCGA-AC-A3W5-01Z-00-DX1.522F702C-776E-45F1-84D3-1648DF04137C,True,False,False
TCGA-AC-A6NO-01Z-00-DX1.61B7F48C-6D6E-4C1B-B236-DD130ECBDA9D,True,False,False
OT_1788_AP_487__12073_1R1_MxBr_06_HE,True,False,False
TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C,True,False,False
AP473_OT1760_14143_MxBr_31_HE,True,False,False
149567-1,True,False,False
TCGA-BH-A0AZ-01Z-00-DX1.E20051E8-DEEF-48E5-B519-40777DDBC96B,True,False,False
TCGA-EW-A1OW-01Z-00-DX1.97888686-EBB6-4B13-AB5D-452F475E865B,True,False,False
OT_1788_AP_487_12054-A_MxBr_03_HE,True,False,False
127633,True,False,False
TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85,True,False,False
TCGA-OK-A5Q2-01Z-00-DX1.0D169898-37C6-44CA-AC87-27887123AA6F,True,False,False
120063,True,False,False
102737-2,True,False,False
AP_494_OT_1808_14-2524_MxBr_87_HE,True,False,False
AP473_OT1760_12330_MxBr_07_HE,True,False,False
histai_1524_slide_H&E_0,True,False,False
histai_0051_slide_H&E_0,True,False,False
132844,True,False,False
histai_1075_slide_H&E_0,True,False,False
