slide_id,x,y,patch_size,clases
124806,25724,11968,256,Comedonecrosis
124806,25724,12224,256,Comedonecrosis
124806,25724,12480,256,Comedonecrosis
124806,25980,4736,256,Tumor
124806,25980,4992,256,Tumor
124806,25980,5248,256,Tumor
124806,25980,5504,256,Tumor
124806,25980,5760,256,Tumor
124806,25980,6016,256,Tumor
124806,25980,10688,256,Comedonecrosis
124806,25980,10944,256,Comedonecrosis
124806,25980,11200,256,Comedonecrosis
124806,25980,11456,256,Comedonecrosis|Nucleos alto grado
124806,25980,11712,256,Comedonecrosis|Nucleos alto grado
124806,25980,11968,256,Comedonecrosis
124806,25980,12224,256,Comedonecrosis
124806,25980,12480,256,Comedonecrosis
124806,26236,4736,256,Tumor
124806,26236,4992,256,Tumor
124806,26236,5248,256,Tumor
124806,26236,5504,256,Tumor
124806,26236,5760,256,Tumor
124806,26236,6016,256,Tumor
124806,26236,10688,256,Comedonecrosis
124806,26236,10944,256,Comedonecrosis
124806,26236,11200,256,Comedonecrosis
124806,26236,11456,256,Comedonecrosis|Nucleos alto grado
124806,26236,11712,256,Comedonecrosis
124806,26236,11968,256,Comedonecrosis
124806,26236,12224,256,Comedonecrosis
124806,26236,12480,256,Comedonecrosis
124806,26492,4736,256,Tumor
124806,26492,4992,256,Tumor
124806,26492,5248,256,Tumor
124806,26492,5504,256,Tumor
124806,26492,5760,256,Tumor
124806,26492,6016,256,Tumor
124806,26492,6272,256,Tumor
124806,26492,6528,256,Tumor
124806,26492,10944,256,Comedonecrosis
124806,26492,11200,256,Comedonecrosis
124806,26492,11456,256,Comedonecrosis|Nucleos alto grado
124806,26748,4736,256,Tumor
124806,26748,4992,256,Tumor
124806,26748,5248,256,Tumor
124806,26748,5504,256,Tumor
124806,26748,5760,256,Tumor
124806,26748,6016,256,Tumor
124806,26748,6272,256,Tumor
124806,26748,6528,256,Tumor
124806,26748,11456,256,Nucleos alto grado
124806,27004,6272,256,Tumor
124806,27004,6528,256,Tumor
124806,27004,6784,256,Tumor
124806,27004,7040,256,Tumor
124806,27004,7296,256,Tumor
124806,27260,6272,256,Tumor
124806,27260,6528,256,Tumor
124806,27260,6784,256,Tumor
124806,27260,7040,256,Tumor
124806,27260,7296,256,Tumor
124806,27260,7552,256,Tumor
124806,27516,6272,256,Tumor
124806,27516,6528,256,Tumor
124806,27516,6784,256,Tumor
124806,27516,7040,256,Tumor
124806,27516,7296,256,Tumor
124806,27516,7552,256,Tumor
124806,27772,6272,256,Tumor
124806,27772,6528,256,Tumor
124806,27772,6784,256,Tumor
124806,27772,7040,256,Tumor
124806,27772,7296,256,Tumor
124806,27772,7552,256,Tumor
124806,28028,6272,256,Tumor
124806,28028,6528,256,Tumor
124806,28028,6784,256,Tumor
124806,28028,7040,256,Tumor
124806,28028,7296,256,Tumor
124806,28028,7552,256,Tumor
124806,28284,6272,256,Tumor
124806,28284,6528,256,Tumor
124806,28284,6784,256,Tumor
124806,28284,7040,256,Tumor
124806,28284,7296,256,Tumor
124806,28284,7552,256,Tumor
124806,28284,18368,256,Permeaciones vasculares
124806,28284,18624,256,Permeaciones vasculares
124806,28540,6272,256,Tumor
124806,28540,6528,256,Tumor
124806,28540,6784,256,Tumor
124806,28540,7040,256,Tumor
124806,28540,7296,256,Tumor
124806,28540,7552,256,Tumor
124806,28540,18368,256,Permeaciones vasculares
124806,28540,18624,256,Permeaciones vasculares
124806,28796,6272,256,Tumor
124806,28796,6528,256,Tumor
124806,28796,6784,256,Tumor
124806,28796,7040,256,Tumor
124806,28796,7296,256,Tumor
124806,28796,7552,256,Tumor
124806,28796,8320,256,CDIS_solido
124806,28796,8576,256,CDIS_solido
124806,28796,9088,256,Comedonecrosis
124806,28796,9344,256,Comedonecrosis
124806,28796,18368,256,Permeaciones vasculares
124806,28796,18624,256,Permeaciones vasculares
124806,29052,8320,256,CDIS_solido
124806,29052,8576,256,CDIS_solido
124806,29052,9088,256,Comedonecrosis
124806,29052,9344,256,Comedonecrosis
124806,29052,9600,256,Comedonecrosis
124806,29052,18368,256,Permeaciones vasculares
124806,29052,18624,256,Permeaciones vasculares
124806,29308,8320,256,CDIS_solido
124806,29308,8576,256,CDIS_solido
124806,29308,8832,256,CDIS_solido
124806,29308,9088,256,CDIS_solido|Comedonecrosis
124806,29308,9344,256,CDIS_solido|Comedonecrosis
124806,29308,9600,256,CDIS_solido|Comedonecrosis
124806,29564,8832,256,CDIS_solido
124806,29564,9088,256,CDIS_solido
124806,29564,9344,256,CDIS_solido
124806,29564,9600,256,CDIS_solido
124806,29564,9856,256,CDIS_solido
124806,29820,8832,256,CDIS_solido
124806,29820,9088,256,CDIS_solido
124806,29820,9344,256,CDIS_solido
124806,29820,9600,256,CDIS_solido
124806,29820,9856,256,CDIS_solido
124806,30076,8832,256,CDIS_solido
124806,30076,9088,256,CDIS_solido
124806,30076,9344,256,CDIS_solido
124806,30076,9600,256,CDIS_solido
124806,30076,9856,256,CDIS_solido
124806,30332,8832,256,CDIS_solido
124806,30332,9088,256,CDIS_solido
124806,30332,9344,256,CDIS_solido
124806,30332,9600,256,CDIS_solido
124806,30332,9856,256,CDIS_solido
124806,30588,8832,256,CDIS_solido
124806,30588,9088,256,CDIS_solido
124806,30588,9344,256,CDIS_solido
124806,30588,9600,256,CDIS_solido
124806,30588,9856,256,CDIS_solido
